date,region,cum_cases,cum_deaths
2020-04-30,Castilla La Mancha,16252,2647
2020-05-01,Castilla La Mancha,16334,2659
2020-05-02,Castilla La Mancha,16373,2675
2020-05-03,Castilla La Mancha,16426,2692
2020-05-04,Castilla La Mancha,16572,2707
2020-05-05,Castilla La Mancha,16700,2728
2020-05-06,Castilla La Mancha,16830,2745
2020-05-07,Castilla La Mancha,16945,2755
2020-05-08,Castilla La Mancha,17047,2774
2020-05-09,Castilla La Mancha,17105,2788
2020-05-10,Castilla La Mancha,17143,2803
2020-05-11,Castilla La Mancha,17930,2815
2020-05-12,Castilla La Mancha,18048,2827
2020-05-13,Castilla La Mancha,18146,2838
2020-05-14,Castilla La Mancha,18215,2847
2020-05-15,Castilla La Mancha,18313,2854
2020-05-16,Castilla La Mancha,18342,2860
2020-05-17,Castilla La Mancha,18361,2864
2020-05-18,Castilla La Mancha,18415,2868
2020-05-19,Castilla La Mancha,18491,2881
2020-05-20,Castilla La Mancha,18544,2885
2020-05-21,Castilla La Mancha,18582,2896
2020-05-22,Castilla La Mancha,18653,2906
2020-05-23,Castilla La Mancha,18695,2913
2020-05-24,Castilla La Mancha,18713,2916
2020-05-25,Castilla La Mancha,18760,2922
2020-05-26,Castilla La Mancha,18827,2923
2020-05-27,Castilla La Mancha,18887,2925
2020-05-28,Castilla La Mancha,18962,2930
2020-05-29,Castilla La Mancha,19020,2933
2020-05-30,Castilla La Mancha,19067,2938
2020-05-31,Castilla La Mancha,19089,2942
2020-06-01,Castilla La Mancha,19115,2945
2020-06-02,Castilla La Mancha,19157,2948
2020-06-03,Castilla La Mancha,19216,2949
2020-06-04,Castilla La Mancha,19269,2955
2020-06-05,Castilla La Mancha,19321,2955
2020-06-06,Castilla La Mancha,19344,2955
2020-06-07,Castilla La Mancha,19358,2956
2020-06-08,Castilla La Mancha,19395,2957
2020-06-09,Castilla La Mancha,19440,2959
2020-06-10,Castilla La Mancha,19474,2961
2020-06-11,Castilla La Mancha,19488,2961
2020-06-12,Castilla La Mancha,19517,2961
2020-06-13,Castilla La Mancha,19526,2963
2020-06-14,Castilla La Mancha,19533,2965
2020-06-15,Castilla La Mancha,19545,2966
2020-06-16,Castilla La Mancha,19582,2966
2020-06-17,Castilla La Mancha,19596,2968
2020-06-18,Castilla La Mancha,19622,2969
2020-06-19,Castilla La Mancha,19640,2969
2020-06-20,Castilla La Mancha,19659,2970
2020-06-21,Castilla La Mancha,19667,2970
2020-06-22,Castilla La Mancha,19685,2970
2020-06-23,Castilla La Mancha,19730,2970
2020-06-24,Castilla La Mancha,19754,2970
2020-06-25,Castilla La Mancha,19788,2971
2020-06-26,Castilla La Mancha,19817,2973
2020-06-27,Castilla La Mancha,19847,2973
2020-06-28,Castilla La Mancha,19855,2976
2020-06-29,Castilla La Mancha,19880,2979
2020-06-30,Castilla La Mancha,19900,2980
2020-07-01,Castilla La Mancha,19930,2981
2020-07-02,Castilla La Mancha,19970,2981
2020-07-03,Castilla La Mancha,20000,2981
2020-07-04,Castilla La Mancha,20017,2982
2020-07-05,Castilla La Mancha,20023,2983
2020-07-06,Castilla La Mancha,20045,2983
2020-07-07,Castilla La Mancha,20070,2984
2020-07-08,Castilla La Mancha,20093,2984
2020-07-09,Castilla La Mancha,20128,2984
2020-07-10,Castilla La Mancha,20152,2986
2020-07-11,Castilla La Mancha,20168,2988
2020-07-12,Castilla La Mancha,20178,2988
2020-07-13,Castilla La Mancha,20199,2989
2020-07-14,Castilla La Mancha,20239,2990
2020-07-15,Castilla La Mancha,20277,2992
2020-07-16,Castilla La Mancha,20309,2993
2020-07-17,Castilla La Mancha,20347,2993
2020-07-18,Castilla La Mancha,20366,2994
2020-07-19,Castilla La Mancha,20375,2994
2020-07-20,Castilla La Mancha,20403,2995
2020-07-21,Castilla La Mancha,20439,2995
2020-07-22,Castilla La Mancha,20488,2995
2020-07-23,Castilla La Mancha,20522,2996
2020-07-24,Castilla La Mancha,20564,2997
2020-07-25,Castilla La Mancha,20600,2997
2020-07-26,Castilla La Mancha,20617,2997
2020-07-27,Castilla La Mancha,20635,2998
2020-07-28,Castilla La Mancha,20683,2998
2020-07-29,Castilla La Mancha,20749,2998
2020-07-30,Castilla La Mancha,20792,2999
2020-07-31,Castilla La Mancha,20843,3000
2020-08-01,Castilla La Mancha,20902,3001
2020-08-02,Castilla La Mancha,20945,3002
2020-08-03,Castilla La Mancha,20997,3004
2020-08-04,Castilla La Mancha,21073,3005
2020-08-05,Castilla La Mancha,21159,3005
2020-08-06,Castilla La Mancha,21263,3006
2020-08-07,Castilla La Mancha,21391,3008
2020-08-08,Castilla La Mancha,21510,3008
2020-08-09,Castilla La Mancha,21585,3008
2020-08-10,Castilla La Mancha,21698,3010
2020-08-11,Castilla La Mancha,21859,3011
2020-08-12,Castilla La Mancha,22030,3013
2020-08-13,Castilla La Mancha,22269,3013
2020-08-14,Castilla La Mancha,22514,3013
2020-08-15,Castilla La Mancha,22712,3013
2020-08-16,Castilla La Mancha,22825,3015
2020-08-17,Castilla La Mancha,23003,3015
2020-08-18,Castilla La Mancha,23232,3017
2020-08-19,Castilla La Mancha,23547,3017
2020-08-20,Castilla La Mancha,23955,3018
2020-08-21,Castilla La Mancha,24374,3019
2020-08-22,Castilla La Mancha,24727,3021
2020-08-23,Castilla La Mancha,24925,3022
2020-08-24,Castilla La Mancha,25186,3024
2020-08-25,Castilla La Mancha,25584,3027
2020-08-26,Castilla La Mancha,26045,3029
2020-08-27,Castilla La Mancha,26610,3029
2020-08-28,Castilla La Mancha,27147,3031
2020-08-29,Castilla La Mancha,27586,3032
2020-08-30,Castilla La Mancha,27870,3036
2020-08-31,Castilla La Mancha,28223,3038
2020-09-01,Castilla La Mancha,28759,3041
2020-09-02,Castilla La Mancha,29473,3041
2020-09-03,Castilla La Mancha,30100,3043
2020-09-04,Castilla La Mancha,30884,3046
2020-09-05,Castilla La Mancha,31467,3053
2020-09-06,Castilla La Mancha,31781,3054
2020-09-07,Castilla La Mancha,32262,3059
2020-09-08,Castilla La Mancha,32861,3061
2020-09-09,Castilla La Mancha,33554,3065
2020-09-10,Castilla La Mancha,34473,3073
2020-09-11,Castilla La Mancha,35262,3080
2020-09-12,Castilla La Mancha,35963,3087
2020-09-13,Castilla La Mancha,36393,3097
2020-09-14,Castilla La Mancha,36926,3103
2020-09-15,Castilla La Mancha,37709,3116
2020-09-16,Castilla La Mancha,38550,3128
2020-09-17,Castilla La Mancha,39470,3136
2020-09-18,Castilla La Mancha,40452,3142
2020-09-19,Castilla La Mancha,41242,3150
2020-09-20,Castilla La Mancha,41731,3163
2020-09-21,Castilla La Mancha,42195,3170
2020-09-22,Castilla La Mancha,42922,3180
2020-09-23,Castilla La Mancha,43824,3185
2020-09-24,Castilla La Mancha,44648,3197
2020-09-25,Castilla La Mancha,45458,3201
2020-09-26,Castilla La Mancha,46166,3210
2020-09-27,Castilla La Mancha,46534,3219
2020-09-28,Castilla La Mancha,47122,3236
2020-09-29,Castilla La Mancha,47611,3245
2020-09-30,Castilla La Mancha,48348,3251
2020-10-01,Castilla La Mancha,48985,3263
2020-10-02,Castilla La Mancha,49690,3274
2020-10-03,Castilla La Mancha,50225,3284
2020-10-04,Castilla La Mancha,50532,3288
2020-10-05,Castilla La Mancha,51116,3297
2020-10-06,Castilla La Mancha,51733,3309
2020-10-07,Castilla La Mancha,52387,3325
2020-10-08,Castilla La Mancha,53174,3336
2020-10-09,Castilla La Mancha,54073,3344
2020-10-10,Castilla La Mancha,54616,3356
2020-10-11,Castilla La Mancha,54952,3365
2020-10-12,Castilla La Mancha,55242,3372
2020-10-13,Castilla La Mancha,55885,3384
2020-10-14,Castilla La Mancha,56680,3397
2020-10-15,Castilla La Mancha,57508,3406
2020-10-16,Castilla La Mancha,58514,3416
2020-10-17,Castilla La Mancha,58923,3424
2020-10-18,Castilla La Mancha,59367,3438
2020-10-19,Castilla La Mancha,60111,3445
2020-10-20,Castilla La Mancha,61048,3453
2020-10-21,Castilla La Mancha,62053,3467
2020-10-22,Castilla La Mancha,63104,3476
2020-10-23,Castilla La Mancha,64334,3484
2020-10-24,Castilla La Mancha,65108,3497
2020-10-25,Castilla La Mancha,65781,3511
2020-10-26,Castilla La Mancha,66702,3520
2020-10-27,Castilla La Mancha,67851,3539
2020-10-28,Castilla La Mancha,69134,3557
2020-10-29,Castilla La Mancha,70245,3571
2020-10-30,Castilla La Mancha,71289,3587
2020-10-31,Castilla La Mancha,72024,3605
2020-11-01,Castilla La Mancha,72510,3628
2020-11-02,Castilla La Mancha,73389,3646
2020-11-03,Castilla La Mancha,74405,3664
2020-11-04,Castilla La Mancha,75562,3686
2020-11-05,Castilla La Mancha,76594,3700
2020-11-06,Castilla La Mancha,77711,3722
2020-11-07,Castilla La Mancha,78277,3737
2020-11-08,Castilla La Mancha,78698,3754
2020-11-09,Castilla La Mancha,79446,3769
2020-11-10,Castilla La Mancha,80398,3777
2020-11-11,Castilla La Mancha,81347,3796
2020-11-12,Castilla La Mancha,82162,3817
2020-11-13,Castilla La Mancha,83065,3840
2020-11-14,Castilla La Mancha,83621,3855
2020-11-15,Castilla La Mancha,83862,3863
2020-11-16,Castilla La Mancha,84511,3884
2020-11-17,Castilla La Mancha,85180,3907
2020-11-18,Castilla La Mancha,85807,3923
2020-11-19,Castilla La Mancha,86463,3938
2020-11-20,Castilla La Mancha,87014,3955
2020-11-21,Castilla La Mancha,87306,3978
2020-11-22,Castilla La Mancha,87524,3991
2020-11-23,Castilla La Mancha,88014,4011
2020-11-24,Castilla La Mancha,88534,4020
2020-11-25,Castilla La Mancha,89037,4030
2020-11-26,Castilla La Mancha,89452,4044
2020-11-27,Castilla La Mancha,89904,4054
2020-11-28,Castilla La Mancha,90201,4067
2020-11-29,Castilla La Mancha,90348,4077
2020-11-30,Castilla La Mancha,90754,4089
2020-12-01,Castilla La Mancha,91255,4099
2020-12-02,Castilla La Mancha,91772,4108
2020-12-03,Castilla La Mancha,92244,4120
2020-12-04,Castilla La Mancha,92789,4134
2020-12-05,Castilla La Mancha,93025,4138
2020-12-06,Castilla La Mancha,93136,4150
2020-12-07,Castilla La Mancha,93477,4169
2020-12-08,Castilla La Mancha,93764,4180
2020-12-09,Castilla La Mancha,94208,4189
2020-12-10,Castilla La Mancha,94801,4197
2020-12-11,Castilla La Mancha,95389,4220
2020-12-12,Castilla La Mancha,95731,4234
2020-12-13,Castilla La Mancha,95968,4245
2020-12-14,Castilla La Mancha,96459,4255
2020-12-15,Castilla La Mancha,97133,4271
2020-12-16,Castilla La Mancha,97798,4281
2020-12-17,Castilla La Mancha,98368,4295
2020-12-18,Castilla La Mancha,99087,4307
2020-12-19,Castilla La Mancha,99441,4314
2020-12-20,Castilla La Mancha,99660,4323
2020-12-21,Castilla La Mancha,100219,4332
2020-12-22,Castilla La Mancha,100969,4343
2020-12-23,Castilla La Mancha,101875,4353
2020-12-24,Castilla La Mancha,102426,4362
2020-12-25,Castilla La Mancha,102726,4368
2020-12-26,Castilla La Mancha,103035,4376
2020-12-27,Castilla La Mancha,103337,4389
2020-12-28,Castilla La Mancha,104124,4399
2020-12-29,Castilla La Mancha,105166,4414
2020-12-30,Castilla La Mancha,106547,4424
2020-12-31,Castilla La Mancha,107592,4438
2020-01-01,Castilla y León,0,0
2020-01-02,Castilla y León,0,0
2020-01-03,Castilla y León,0,0
2020-01-04,Castilla y León,0,0
2020-01-05,Castilla y León,0,0
2020-01-06,Castilla y León,0,0
2020-01-07,Castilla y León,0,0
2020-01-08,Castilla y León,0,0
2020-01-09,Castilla y León,0,0
2020-01-10,Castilla y León,0,0
2020-01-11,Castilla y León,0,0
2020-01-12,Castilla y León,0,0
2020-01-13,Castilla y León,0,0
2020-01-14,Castilla y León,0,0
2020-01-15,Castilla y León,0,0
2020-01-16,Castilla y León,0,0
2020-01-17,Castilla y León,0,0
2020-01-18,Castilla y León,0,0
2020-01-19,Castilla y León,0,0
2020-01-20,Castilla y León,0,0
2020-01-21,Castilla y León,0,0
2020-01-22,Castilla y León,0,0
2020-01-23,Castilla y León,0,0
2020-01-24,Castilla y León,0,0
2020-01-25,Castilla y León,0,0
2020-01-26,Castilla y León,0,0
2020-01-27,Castilla y León,0,0
2020-01-28,Castilla y León,0,0
2020-01-29,Castilla y León,0,0
2020-01-30,Castilla y León,0,0
2020-01-31,Castilla y León,0,0
2020-02-01,Castilla y León,0,0
2020-02-02,Castilla y León,0,0
2020-02-03,Castilla y León,0,0
2020-02-04,Castilla y León,0,0
2020-02-05,Castilla y León,0,0
2020-02-06,Castilla y León,0,0
2020-02-07,Castilla y León,0,0
2020-02-08,Castilla y León,0,0
2020-02-09,Castilla y León,0,0
2020-02-10,Castilla y León,0,0
2020-02-11,Castilla y León,0,0
2020-02-12,Castilla y León,0,0
2020-02-13,Castilla y León,0,0
2020-02-14,Castilla y León,0,0
2020-02-15,Castilla y León,0,0
2020-02-16,Castilla y León,0,0
2020-02-17,Castilla y León,0,0
2020-02-18,Castilla y León,0,0
2020-02-19,Castilla y León,0,0
2020-02-20,Castilla y León,0,0
2020-02-21,Castilla y León,0,0
2020-02-22,Castilla y León,1,0
2020-02-23,Castilla y León,1,0
2020-02-24,Castilla y León,1,0
2020-02-25,Castilla y León,1,0
2020-02-26,Castilla y León,1,0
2020-02-27,Castilla y León,4,0
2020-02-28,Castilla y León,4,0
2020-02-29,Castilla y León,4,0
2020-03-01,Castilla y León,9,0
2020-03-02,Castilla y León,10,0
2020-03-03,Castilla y León,17,0
2020-03-04,Castilla y León,17,0
2020-03-05,Castilla y León,19,0
2020-03-06,Castilla y León,24,0
2020-03-07,Castilla y León,26,0
2020-03-08,Castilla y León,33,0
2020-03-09,Castilla y León,43,0
2020-03-10,Castilla y León,77,0
2020-03-11,Castilla y León,102,0
2020-03-12,Castilla y León,173,1
2020-03-13,Castilla y León,266,3
2020-03-14,Castilla y León,319,8
2020-03-15,Castilla y León,441,12
2020-03-16,Castilla y León,582,23
2020-03-17,Castilla y León,792,30
2020-03-18,Castilla y León,1043,43
2020-03-19,Castilla y León,1325,62
2020-03-20,Castilla y León,1689,82
2020-03-21,Castilla y León,2001,120
2020-03-22,Castilla y León,2400,157
2020-03-23,Castilla y León,2884,214
2020-03-24,Castilla y León,3627,272
2020-03-25,Castilla y León,4442,335
2020-03-26,Castilla y León,5130,408
2020-03-27,Castilla y León,5952,471
2020-03-28,Castilla y León,6482,534
2020-03-29,Castilla y León,6846,622
2020-03-30,Castilla y León,7327,703
2020-03-31,Castilla y León,7980,779
2020-04-01,Castilla y León,8563,873
2020-04-02,Castilla y León,9057,942
2020-04-03,Castilla y León,9542,1009
2020-04-04,Castilla y León,10079,1098
2020-04-05,Castilla y León,10424,1176
2020-04-06,Castilla y León,10952,1242
2020-04-07,Castilla y León,11359,1312
2020-04-08,Castilla y León,11921,1380
2020-04-09,Castilla y León,12466,1462
2020-04-10,Castilla y León,13150,1525
2020-04-11,Castilla y León,13515,1598
2020-04-12,Castilla y León,13929,1661
2020-04-13,Castilla y León,14403,1717
2020-04-14,Castilla y León,14853,1777
2020-04-15,Castilla y León,15255,1833
2020-04-16,Castilla y León,15541,1883
2020-04-17,Castilla y León,15834,1931
2020-04-18,Castilla y León,15993,1979
2020-04-19,Castilla y León,16155,2016
2020-04-20,Castilla y León,16438,2059
2020-04-21,Castilla y León,16760,2100
2020-04-22,Castilla y León,17061,2132
2020-04-23,Castilla y León,17253,2181
2020-04-24,Castilla y León,17492,2219
2020-04-25,Castilla y León,17700,2254
2020-04-26,Castilla y León,17821,2283
2020-04-27,Castilla y León,18024,2315
2020-04-28,Castilla y León,18203,2343
2020-04-29,Castilla y León,18323,2366
2020-04-30,Castilla y León,18470,2398
2020-05-01,Castilla y León,18551,2415
2020-05-02,Castilla y León,18616,2447
2020-05-03,Castilla y León,18661,2465
2020-05-04,Castilla y León,18748,2486
2020-05-05,Castilla y León,18838,2508
2020-05-06,Castilla y León,18921,2527
2020-05-07,Castilla y León,19017,2541
2020-05-08,Castilla y León,19127,2560
2020-05-09,Castilla y León,19182,2569
2020-05-10,Castilla y León,19209,2584
2020-05-11,Castilla y León,19239,2591
2020-05-12,Castilla y León,19285,2609
2020-05-13,Castilla y León,19354,2617
2020-05-14,Castilla y León,19411,2623
2020-05-15,Castilla y León,19474,2629
2020-05-16,Castilla y León,19518,2633
2020-05-17,Castilla y León,19532,2641
2020-05-18,Castilla y León,19571,2647
2020-05-19,Castilla y León,19627,2651
2020-05-20,Castilla y León,19667,2656
2020-05-21,Castilla y León,19728,2663
2020-05-22,Castilla y León,19796,2670
2020-05-23,Castilla y León,19825,2675
2020-05-24,Castilla y León,19839,2680
2020-05-25,Castilla y León,19882,2687
2020-05-26,Castilla y León,19958,2695
2020-05-27,Castilla y León,20003,2703
2020-05-28,Castilla y León,20072,2708
2020-05-29,Castilla y León,20148,2715
2020-05-30,Castilla y León,20196,2724
2020-05-31,Castilla y León,20217,2733
2020-06-01,Castilla y León,20254,2738
2020-06-02,Castilla y León,20293,2744
2020-06-03,Castilla y León,20342,2748
2020-06-04,Castilla y León,20379,2755
2020-06-05,Castilla y León,20439,2757
2020-06-06,Castilla y León,20456,2761
2020-06-07,Castilla y León,20469,2768
2020-06-08,Castilla y León,20503,2775
2020-06-09,Castilla y León,20534,2778
2020-06-10,Castilla y León,20562,2783
2020-06-11,Castilla y León,20588,2788
2020-06-12,Castilla y León,20613,2793
2020-06-13,Castilla y León,20623,2796
2020-06-14,Castilla y León,20624,2797
2020-06-15,Castilla y León,20642,2803
2020-06-16,Castilla y León,20685,2806
2020-06-17,Castilla y León,20711,2813
2020-06-18,Castilla y León,20724,2816
2020-06-19,Castilla y León,20736,2820
2020-06-20,Castilla y León,20754,2823
2020-06-21,Castilla y León,20759,2829
2020-06-22,Castilla y León,20776,2829
2020-06-23,Castilla y León,20806,2830
2020-06-24,Castilla y León,20825,2831
2020-06-25,Castilla y León,20844,2832
2020-06-26,Castilla y León,20865,2834
2020-06-27,Castilla y León,20877,2836
2020-06-28,Castilla y León,20878,2838
2020-06-29,Castilla y León,20891,2841
2020-06-30,Castilla y León,20905,2843
2020-07-01,Castilla y León,20915,2845
2020-07-02,Castilla y León,20925,2845
2020-07-03,Castilla y León,20938,2846
2020-07-04,Castilla y León,20945,2847
2020-07-05,Castilla y León,20945,2847
2020-07-06,Castilla y León,20953,2848
2020-07-07,Castilla y León,20963,2849
2020-07-08,Castilla y León,20973,2850
2020-07-09,Castilla y León,20981,2850
2020-07-10,Castilla y León,20996,2851
2020-07-11,Castilla y León,21008,2852
2020-07-12,Castilla y León,21013,2852
2020-07-13,Castilla y León,21025,2852
2020-07-14,Castilla y León,21037,2852
2020-07-15,Castilla y León,21053,2853
2020-07-16,Castilla y León,21073,2853
2020-07-17,Castilla y León,21088,2853
2020-07-18,Castilla y León,21102,2853
2020-07-19,Castilla y León,21115,2854
2020-07-20,Castilla y León,21147,2854
2020-07-21,Castilla y León,21165,2854
2020-07-22,Castilla y León,21182,2854
2020-07-23,Castilla y León,21226,2854
2020-07-24,Castilla y León,21255,2855
2020-07-25,Castilla y León,21272,2855
2020-07-26,Castilla y León,21277,2855
2020-07-27,Castilla y León,21320,2855
2020-07-28,Castilla y León,21372,2855
2020-07-29,Castilla y León,21430,2855
2020-07-30,Castilla y León,21511,2855
2020-07-31,Castilla y León,21669,2855
2020-08-01,Castilla y León,21725,2856
2020-08-02,Castilla y León,21767,2856
2020-08-03,Castilla y León,21817,2857
2020-08-04,Castilla y León,21997,2857
2020-08-05,Castilla y León,22224,2857
2020-08-06,Castilla y León,22364,2858
2020-08-07,Castilla y León,22631,2858
2020-08-08,Castilla y León,22775,2859
2020-08-09,Castilla y León,22998,2860
2020-08-10,Castilla y León,23139,2860
2020-08-11,Castilla y León,23311,2861
2020-08-12,Castilla y León,23544,2862
2020-08-13,Castilla y León,23795,2862
2020-08-14,Castilla y León,24103,2865
2020-08-15,Castilla y León,24326,2865
2020-08-16,Castilla y León,24505,2865
2020-08-17,Castilla y León,24734,2866
2020-08-18,Castilla y León,25036,2866
2020-08-19,Castilla y León,25449,2868
2020-08-20,Castilla y León,25945,2869
2020-08-21,Castilla y León,26272,2869
2020-08-22,Castilla y León,26474,2873
2020-08-23,Castilla y León,26711,2874
2020-08-24,Castilla y León,27072,2877
2020-08-25,Castilla y León,27602,2881
2020-08-26,Castilla y León,27979,2885
2020-08-27,Castilla y León,28559,2889
2020-08-28,Castilla y León,29054,2897
2020-08-29,Castilla y León,29553,2902
2020-08-30,Castilla y León,29873,2906
2020-08-31,Castilla y León,30127,2914
2020-09-01,Castilla y León,30469,2915
2020-09-02,Castilla y León,30880,2918
2020-09-03,Castilla y León,31451,2921
2020-09-04,Castilla y León,31985,2926
2020-09-05,Castilla y León,32548,2931
2020-09-06,Castilla y León,33096,2936
2020-09-07,Castilla y León,33463,2941
2020-09-08,Castilla y León,34112,2944
2020-09-09,Castilla y León,34673,2950
2020-09-10,Castilla y León,35583,2953
2020-09-11,Castilla y León,36453,2958
2020-09-12,Castilla y León,37097,2967
2020-09-13,Castilla y León,37540,2974
2020-09-14,Castilla y León,37997,2980
2020-09-15,Castilla y León,38848,2988
2020-09-16,Castilla y León,39643,2992
2020-09-17,Castilla y León,40538,3002
2020-09-18,Castilla y León,41421,3011
2020-09-19,Castilla y León,42200,3018
2020-09-20,Castilla y León,42668,3028
2020-09-21,Castilla y León,43152,3040
2020-09-22,Castilla y León,43866,3047
2020-09-23,Castilla y León,44791,3059
2020-09-24,Castilla y León,45847,3068
2020-09-25,Castilla y León,46838,3082
2020-09-26,Castilla y León,47482,3088
2020-09-27,Castilla y León,47798,3101
2020-09-28,Castilla y León,48208,3114
2020-09-29,Castilla y León,48956,3124
2020-09-30,Castilla y León,49858,3139
2020-10-01,Castilla y León,50700,3157
2020-10-02,Castilla y León,51592,3172
2020-10-03,Castilla y León,52067,3191
2020-10-04,Castilla y León,52432,3199
2020-10-05,Castilla y León,52987,3213
2020-10-06,Castilla y León,53784,3231
2020-10-07,Castilla y León,54800,3254
2020-10-08,Castilla y León,55948,3269
2020-10-09,Castilla y León,56984,3288
2020-10-10,Castilla y León,57857,3305
2020-10-11,Castilla y León,58340,3315
2020-10-12,Castilla y León,58854,3331
2020-10-13,Castilla y León,59645,3349
2020-10-14,Castilla y León,60702,3364
2020-10-15,Castilla y León,62091,3384
2020-10-16,Castilla y León,63435,3390
2020-10-17,Castilla y León,64616,3413
2020-10-18,Castilla y León,65274,3435
2020-10-19,Castilla y León,66319,3456
2020-10-20,Castilla y León,67773,3480
2020-10-21,Castilla y León,69550,3494
2020-10-22,Castilla y León,71553,3517
2020-10-23,Castilla y León,73627,3544
2020-10-24,Castilla y León,74859,3572
2020-10-25,Castilla y León,75763,3590
2020-10-26,Castilla y León,76896,3609
2020-10-27,Castilla y León,78846,3630
2020-10-28,Castilla y León,80805,3658
2020-10-29,Castilla y León,83073,3690
2020-10-30,Castilla y León,85127,3711
2020-10-31,Castilla y León,86820,3733
2020-11-01,Castilla y León,87707,3757
2020-11-02,Castilla y León,88665,3791
2020-11-03,Castilla y León,89917,3812
2020-11-04,Castilla y León,91899,3853
